codeWilaya,Wilaya,MoughataaFr,Commune,Center,bureau,Candidat,Wilaya_ar,MoughataaAr,Commune_ar,Center_ar,bureau_ar,CandidatAr,Type,TypeAr,nbr_Inscrits,nb_bulletin,nb_votant_neutre,nb_votant_null,nb_vote
01,Hodh Chargui,Oualata,Oualata,Ryni,Ryni  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,ولاته,ريني,ريني  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,364,151,0,4,1
01,Hodh Chargui,Oualata,Oualata,Ryni,Ryni  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,ولاته,ريني,ريني  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,364,151,0,4,0
01,Hodh Chargui,Oualata,Oualata,Ryni,Ryni  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,ولاته,ريني,ريني  01,مامادو  بوكار با,Présidentielles,الرئاسية,364,151,0,4,0
01,Hodh Chargui,Oualata,Oualata,Ryni,Ryni  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,ولاته,ريني,ريني  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,364,151,0,4,0
01,Hodh Chargui,Oualata,Oualata,Ryni,Ryni  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,ولاته,ريني,ريني  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,364,151,0,4,0
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,132,96,1,1,73
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,132,96,1,1,0
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,132,96,1,1,20
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,132,96,1,1,1
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,مامادو  بوكار با,Présidentielles,الرئاسية,132,96,1,1,0
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,132,96,1,1,0
01,Hodh Chargui,Oualata,Oualata,Krayie Ribatt,Krayie Ribatt  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,ولاته,كري الرباط,كري الرباط  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,132,96,1,1,0
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,401,137,0,3,73
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,401,137,0,3,0
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,401,137,0,3,57
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,401,137,0,3,1
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,مامادو  بوكار با,Présidentielles,الرئاسية,401,137,0,3,1
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,401,137,0,3,0
01,Hodh Chargui,Oualata,Elbatene,Taghaoumit,Taghaoumit  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,الباطن,اتقويميت,اتقويميت  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,401,137,0,3,2
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,275,102,0,4,72
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,275,102,0,4,6
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,275,102,0,4,14
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,275,102,0,4,0
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,مامادو  بوكار با,Présidentielles,الرئاسية,275,102,0,4,3
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,275,102,0,4,0
01,Hodh Chargui,Oualata,Elbatene,Archan,Archan  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,الباطن,آرشان,آرشان  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,275,102,0,4,3
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,95,25,0,4,18
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,95,25,0,4,0
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,95,25,0,4,2
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,95,25,0,4,0
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,مامادو  بوكار با,Présidentielles,الرئاسية,95,25,0,4,0
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,95,25,0,4,0
01,Hodh Chargui,Oualata,Elbatene,kraye lemzayrive,kraye lemzayrive  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,الباطن,كريع لمزيريف,كريع لمزيريف  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,95,25,0,4,1
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,405,350,0,8,326
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,405,350,0,8,3
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,405,350,0,8,8
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,405,350,0,8,0
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,مامادو  بوكار با,Présidentielles,الرئاسية,405,350,0,8,0
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,405,350,0,8,0
01,Hodh Chargui,Oualata,Elbatene,Zok 1,Zok 1  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,الباطن,زوك 1,زوك 1  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,405,350,0,8,5
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,443,133,2,3,122
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,443,133,2,3,2
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,443,133,2,3,3
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,443,133,2,3,0
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,مامادو  بوكار با,Présidentielles,الرئاسية,443,133,2,3,0
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,443,133,2,3,0
01,Hodh Chargui,Oualata,Oualata,Ouad Initi,Ouad Initi  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,ولاته,واد انيتي,واد انيتي  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,443,133,2,3,1
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,84,67,0,2,61
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,84,67,0,2,1
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,84,67,0,2,3
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,84,67,0,2,0
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,مامادو  بوكار با,Présidentielles,الرئاسية,84,67,0,2,0
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,84,67,0,2,0
01,Hodh Chargui,Oualata,Oualata,Chighdhave,Chighdhave  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,ولاته,شقظافة,شقظافة  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,84,67,0,2,0
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,321,134,0,7,123
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,321,134,0,7,1
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,321,134,0,7,1
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,321,134,0,7,0
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,مامادو  بوكار با,Présidentielles,الرئاسية,321,134,0,7,0
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,321,134,0,7,1
01,Hodh Chargui,Oualata,Oualata,Tagouraret,Tagouraret  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,ولاته,تاكورارت,تاكورارت  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,321,134,0,7,1
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,355,206,0,15,162
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,Mohamed Lemine El Mourteji  El Wavi,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,355,206,0,15,0
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,Hamadi Sid’El Moctar Mohamed Abdi,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,355,206,0,15,23
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,Outouma Antoine Souleymane Soumaré,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,355,206,0,15,0
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,Mamadou Bocar Ba,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,مامادو  بوكار با,Présidentielles,الرئاسية,355,206,0,15,0
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,El Id Mohameden M’Bareck,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,355,206,0,15,0
01,Hodh Chargui,Oualata,Oualata,Guelb Ejmal,Guelb Ejmal  01,Biram Dah  Abeid,الحوض الشرقي,ولاته ,ولاته,كلب اجمل,كلب اجمل  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,355,206,0,15,6
01,Hodh Chargui,Oualata,Oualata,N'Beiket Dbech,N'Beiket Dbech  01,Mohamed Cheikh Ghazouani,الحوض الشرقي,ولاته ,ولاته,انبيكت ادبش,انبيكت ادبش  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,64,56,0,1,54
